Date  AveragePrice  type  region
2/1/2015  1.6  organic  Southeast
1/25/2015  1.81  organic  Southeast
1/18/2015  1.79  organic  Southeast
1/11/2015  1.83  organic  Southeast
1/4/2015  1.75  organic  Southeast
12/27/2015  1.59  organic  Spokane
12/20/2015  1.56  organic  Spokane
12/13/2015  1.32  organic  Spokane
12/6/2015  2.09  organic  Spokane
11/29/2015  1.8  organic  Spokane
11/22/2015  1.23  organic  Spokane
11/15/2015  1.71  organic  Spokane
11/8/2015  1.73  organic  Spokane
11/1/2015  1.33  organic  Spokane
10/25/2015  1.99  organic  Spokane
10/18/2015  1.89  organic  Spokane
10/11/2015  1.8  organic  Spokane
10/4/2015  1.92  organic  Spokane
9/27/2015  1.91  organic  Spokane
9/20/2015  2.13  organic  Spokane
9/13/2015  2.06  organic  Spokane
9/6/2015  2.12  organic  Spokane
8/30/2015  1.58  organic  Spokane
8/23/2015  2.11  organic  Spokane
8/16/2015  1.77  organic  Spokane
8/9/2015  2.07  organic  Spokane
8/2/2015  2.11  organic  Spokane
7/26/2015  2.07  organic  Spokane
7/19/2015  1.55  organic  Spokane
7/12/2015  2.07  organic  Spokane
7/5/2015  1.85  organic  Spokane
6/28/2015  1.61  organic  Spokane
6/21/2015  1.59  organic  Spokane
6/14/2015  1.88  organic  Spokane
6/7/2015  1.88  organic  Spokane
5/31/2015  1.55  organic  Spokane
5/24/2015  1.76  organic  Spokane
5/17/2015  1.78  organic  Spokane
5/10/2015  1.76  organic  Spokane
5/3/2015  1.62  organic  Spokane
4/26/2015  1.5  organic  Spokane
4/19/2015  1.69  organic  Spokane
4/12/2015  1.58  organic  Spokane
4/5/2015  1.8  organic  Spokane
3/29/2015  1.55  organic  Spokane
3/22/2015  1.47  organic  Spokane
3/15/2015  1.66  organic  Spokane
3/8/2015  1.55  organic  Spokane
3/1/2015  1.58  organic  Spokane
2/22/2015  1.41  organic  Spokane
2/15/2015  1.51  organic  Spokane
2/8/2015  1.43  organic  Spokane
2/1/2015  1.38  organic  Spokane
1/25/2015  1.66  organic  Spokane
1/18/2015  1.44  organic  Spokane
1/11/2015  1.38  organic  Spokane
1/4/2015  1.3  organic  Spokane
12/27/2015  1.07  organic  StLouis
12/20/2015  1.34  organic  StLouis
12/13/2015  1.8  organic  StLouis
12/6/2015  2.12  organic  StLouis
11/29/2015  1.58  organic  StLouis
11/22/2015  1.35  organic  StLouis
11/15/2015  1.25  organic  StLouis
11/8/2015  1.48  organic  StLouis
11/1/2015  1.04  organic  StLouis
10/25/2015  1.2  organic  StLouis
10/18/2015  1.26  organic  StLouis
10/11/2015  1.57  organic  StLouis
10/4/2015  1.52  organic  StLouis
9/27/2015  1.94  organic  StLouis
9/20/2015  1.91  organic  StLouis
9/13/2015  1.87  organic  StLouis
9/6/2015  1.96  organic  StLouis
8/30/2015  1.92  organic  StLouis
8/23/2015  1.97  organic  StLouis
8/16/2015  2.07  organic  StLouis
8/9/2015  1.97  organic  StLouis
8/2/2015  1.87  organic  StLouis
7/26/2015  1.91  organic  StLouis
7/19/2015  1.86  organic  StLouis
7/12/2015  1.92  organic  StLouis
7/5/2015  1.86  organic  StLouis
6/28/2015  2  organic  StLouis
6/21/2015  1.83  organic  StLouis
6/14/2015  1.85  organic  StLouis
6/7/2015  1.92  organic  StLouis
5/31/2015  2.06  organic  StLouis
5/24/2015  2.04  organic  StLouis
5/17/2015  2.01  organic  StLouis
5/10/2015  2  organic  StLouis
5/3/2015  2  organic  StLouis
4/26/2015  2.03  organic  StLouis
4/19/2015  2.09  organic  StLouis
4/12/2015  2.05  organic  StLouis
4/5/2015  2.13  organic  StLouis
3/29/2015  2.09  organic  StLouis
3/22/2015  1.83  organic  StLouis
3/15/2015  1.81  organic  StLouis
3/8/2015  1.65  organic  StLouis
3/1/2015  1.85  organic  StLouis
2/22/2015  1.8  organic  StLouis
2/15/2015  1.82  organic  StLouis
2/8/2015  1.89  organic  StLouis
2/1/2015  1.93  organic  StLouis
1/25/2015  1.93  organic  StLouis
1/18/2015  1.92  organic  StLouis
1/11/2015  1.84  organic  StLouis
1/4/2015  1.8  organic  StLouis
12/27/2015  1.54  organic  Syracuse
12/20/2015  1.53  organic  Syracuse
12/13/2015  1.53  organic  Syracuse
12/6/2015  1.56  organic  Syracuse
11/29/2015  1.59  organic  Syracuse
11/22/2015  1.63  organic  Syracuse
11/15/2015  1.64  organic  Syracuse
11/8/2015  1.6  organic  Syracuse
11/1/2015  1.65  organic  Syracuse
10/25/2015  1.6  organic  Syracuse
10/18/2015  1.61  organic  Syracuse
10/11/2015  1.57  organic  Syracuse
10/4/2015  1.64  organic  Syracuse
9/27/2015  1.72  organic  Syracuse
9/20/2015  1.68  organic  Syracuse
9/13/2015  1.61  organic  Syracuse
9/6/2015  1.6  organic  Syracuse
8/30/2015  1.68  organic  Syracuse
8/23/2015  1.62  organic  Syracuse
8/16/2015  1.86  organic  Syracuse
8/9/2015  1.66  organic  Syracuse
8/2/2015  1.98  organic  Syracuse
7/26/2015  1.92  organic  Syracuse
7/19/2015  2.07  organic  Syracuse
7/12/2015  2.05  organic  Syracuse
7/5/2015  1.84  organic  Syracuse
6/28/2015  1.86  organic  Syracuse
6/21/2015  1.88  organic  Syracuse
6/14/2015  1.91  organic  Syracuse
6/7/2015  1.77  organic  Syracuse
5/31/2015  1.81  organic  Syracuse
5/24/2015  1.8  organic  Syracuse
5/17/2015  1.74  organic  Syracuse
5/10/2015  1.85  organic  Syracuse
5/3/2015  1.84  organic  Syracuse
4/26/2015  1.77  organic  Syracuse
4/19/2015  1.83  organic  Syracuse
4/12/2015  1.71  organic  Syracuse
4/5/2015  1.76  organic  Syracuse
3/29/2015  1.82  organic  Syracuse
3/22/2015  1.76  organic  Syracuse
3/15/2015  1.67  organic  Syracuse
3/8/2015  1.6  organic  Syracuse
3/1/2015  1.59  organic  Syracuse
2/22/2015  1.57  organic  Syracuse
2/15/2015  1.72  organic  Syracuse
2/8/2015  1.65  organic  Syracuse
2/1/2015  1.65  organic  Syracuse
1/25/2015  1.77  organic  Syracuse
1/18/2015  1.84  organic  Syracuse
1/11/2015  1.66  organic  Syracuse
1/4/2015  1.72  organic  Syracuse
12/27/2015  1.63  organic  Tampa
12/20/2015  1.79  organic  Tampa
12/13/2015  1.76  organic  Tampa
12/6/2015  1.76  organic  Tampa
11/29/2015  1.73  organic  Tampa
11/22/2015  1.78  organic  Tampa
11/15/2015  1.75  organic  Tampa
11/8/2015  1.74  organic  Tampa
11/1/2015  1.5  organic  Tampa
10/25/2015  1.49  organic  Tampa
10/18/2015  1.49  organic  Tampa
10/11/2015  1.5  organic  Tampa
10/4/2015  1.47  organic  Tampa
9/27/2015  1.31  organic  Tampa
9/20/2015  1.46  organic  Tampa
9/13/2015  1.43  organic  Tampa
9/6/2015  1.49  organic  Tampa
8/30/2015  1.48  organic  Tampa
8/23/2015  1.5  organic  Tampa
8/16/2015  1.5  organic  Tampa
8/9/2015  1.5  organic  Tampa
8/2/2015  1.5  organic  Tampa
7/26/2015  1.49  organic  Tampa
7/19/2015  1.42  organic  Tampa
7/12/2015  1.63  organic  Tampa
7/5/2015  1.9  organic  Tampa
6/28/2015  1.81  organic  Tampa
6/21/2015  1.84  organic  Tampa
6/14/2015  1.73  organic  Tampa
6/7/2015  1.71  organic  Tampa
5/31/2015  1.72  organic  Tampa
5/24/2015  1.7  organic  Tampa
5/17/2015  1.69  organic  Tampa
5/10/2015  1.69  organic  Tampa
5/3/2015  1.34  organic  Tampa
4/26/2015  1.31  organic  Tampa
4/19/2015  1.48  organic  Tampa
4/12/2015  1.69  organic  Tampa
4/5/2015  1.72  organic  Tampa
3/29/2015  1.73  organic  Tampa
3/22/2015  1.68  organic  Tampa
3/15/2015  1.68  organic  Tampa
3/8/2015  1.65  organic  Tampa
3/1/2015  1.63  organic  Tampa
2/22/2015  1.68  organic  Tampa
2/15/2015  1.75  organic  Tampa
2/8/2015  1.65  organic  Tampa
2/1/2015  1.68  organic  Tampa
1/25/2015  1.75  organic  Tampa
1/18/2015  1.73  organic  Tampa
1/11/2015  1.84  organic  Tampa
1/4/2015  1.7  organic  Tampa
12/27/2015  1.52  organic  TotalUS
12/20/2015  1.53  organic  TotalUS
12/13/2015  1.43  organic  TotalUS
12/6/2015  1.52  organic  TotalUS
11/29/2015  1.5  organic  TotalUS
11/22/2015  1.49  organic  TotalUS
11/15/2015  1.6  organic  TotalUS
11/8/2015  1.54  organic  TotalUS
11/1/2015  1.47  organic  TotalUS
10/25/2015  1.62  organic  TotalUS
10/18/2015  1.71  organic  TotalUS
10/11/2015  1.69  organic  TotalUS
10/4/2015  1.72  organic  TotalUS
9/27/2015  1.75  organic  TotalUS
9/20/2015  1.77  organic  TotalUS
9/13/2015  1.8  organic  TotalUS
9/6/2015  1.78  organic  TotalUS
8/30/2015  1.66  organic  TotalUS
8/23/2015  1.72  organic  TotalUS
8/16/2015  1.75  organic  TotalUS
8/9/2015  1  organic  TotalUS
8/2/2015  1  organic  TotalUS
7/26/2015  1  organic  TotalUS
7/19/2015  1  organic  TotalUS
7/12/2015  1  organic  TotalUS
7/5/2015  1  organic  TotalUS
6/28/2015  1.64  organic  TotalUS
6/21/2015  1.66  organic  TotalUS
6/14/2015  1.68  organic  TotalUS
6/7/2015  1.67  organic  TotalUS
5/31/2015  1.58  organic  TotalUS
5/24/2015  1.59  organic  TotalUS
5/17/2015  1.5  organic  TotalUS
5/10/2015  1.42  organic  TotalUS
5/3/2015  1.37  organic  TotalUS
4/26/2015  1.45  organic  TotalUS
4/19/2015  1.59  organic  TotalUS
4/12/2015  1.53  organic  TotalUS
4/5/2015  1.63  organic  TotalUS
3/29/2015  1.6  organic  TotalUS
3/22/2015  1.49  organic  TotalUS
3/15/2015  1.5  organic  TotalUS
3/8/2015  1.49  organic  TotalUS
3/1/2015  1.4  organic  TotalUS
2/22/2015  1.51  organic  TotalUS
2/15/2015  1.58  organic  TotalUS
2/8/2015  1.48  organic  TotalUS
2/1/2015  1.36  organic  TotalUS
1/25/2015  1.53  organic  TotalUS
1/18/2015  1.42  organic  TotalUS
1/11/2015  1.42  organic  TotalUS
1/4/2015  1.46  organic  TotalUS
12/27/2015  1.46  organic  West
12/20/2015  1.45  organic  West
12/13/2015  1.16  organic  West
12/6/2015  1.39  organic  West
11/29/2015  1.26  organic  West
11/22/2015  1.29  organic  West
11/15/2015  1.61  organic  West
11/8/2015  1.36  organic  West
11/1/2015  1.23  organic  West
10/25/2015  1.59  organic  West
10/18/2015  1.69  organic  West
10/11/2015  1.66  organic  West
10/4/2015  1.61  organic  West
9/27/2015  1.65  organic  West
9/20/2015  1.73  organic  West
9/13/2015  1.83  organic  West
9/6/2015  1.83  organic  West
8/30/2015  1.54  organic  West
8/23/2015  1.75  organic  West
8/16/2015  1.67  organic  West
8/9/2015  1.77  organic  West
8/2/2015  1.81  organic  West
7/26/2015  1.86  organic  West
7/19/2015  1.56  organic  West
7/12/2015  1.81  organic  West
7/5/2015  1.71  organic  West
6/28/2015  1.59  organic  West
6/21/2015  1.57  organic  West
6/14/2015  1.71  organic  West
6/7/2015  1.74  organic  West
5/31/2015  1.53  organic  West
5/24/2015  1.6  organic  West
5/17/2015  1.49  organic  West
5/10/2015  1.47  organic  West
5/3/2015  1.24  organic  West
4/26/2015  1.27  organic  West
4/19/2015  1.58  organic  West
4/12/2015  1.5  organic  West
4/5/2015  1.69  organic  West
3/29/2015  1.54  organic  West
3/22/2015  1.43  organic  West
3/15/2015  1.41  organic  West
3/8/2015  1.37  organic  West
3/1/2015  1.4  organic  West
2/22/2015  1.48  organic  West
2/15/2015  1.58  organic  West
2/8/2015  1.4  organic  West
2/1/2015  1.34  organic  West
1/25/2015  1.52  organic  West
1/18/2015  1.33  organic  West
1/11/2015  1.39  organic  West
1/4/2015  1.4  organic  West
12/27/2015  1.81  organic  WestTexNewMexico
12/20/2015  1.92  organic  WestTexNewMexico
12/13/2015  1.8  organic  WestTexNewMexico
11/29/2015  2.08  organic  WestTexNewMexico
11/22/2015  1.97  organic  WestTexNewMexico
11/15/2015  1.92  organic  WestTexNewMexico
11/8/2015  1.98  organic  WestTexNewMexico
11/1/2015  1.92  organic  WestTexNewMexico
10/25/2015  2  organic  WestTexNewMexico
10/18/2015  2.02  organic  WestTexNewMexico
10/11/2015  2.05  organic  WestTexNewMexico
10/4/2015  2.01  organic  WestTexNewMexico
9/27/2015  1.76  organic  WestTexNewMexico
9/20/2015  2.19  organic  WestTexNewMexico
9/13/2015  1.99  organic  WestTexNewMexico
9/6/2015  1.78  organic  WestTexNewMexico
8/30/2015  1.69  organic  WestTexNewMexico
8/23/2015  1.61  organic  WestTexNewMexico
8/16/2015  1.66  organic  WestTexNewMexico
8/9/2015  1.86  organic  WestTexNewMexico
8/2/2015  1.9  organic  WestTexNewMexico
7/26/2015  1.84  organic  WestTexNewMexico
7/19/2015  1.74  organic  WestTexNewMexico
7/12/2015  1.96  organic  WestTexNewMexico
7/5/2015  1.58  organic  WestTexNewMexico
6/28/2015  1.58  organic  WestTexNewMexico
6/21/2015  1.66  organic  WestTexNewMexico
6/14/2015  1.55  organic  WestTexNewMexico
6/7/2015  1.48  organic  WestTexNewMexico
5/31/2015  1.39  organic  WestTexNewMexico
5/24/2015  1.38  organic  WestTexNewMexico
5/17/2015  1.42  organic  WestTexNewMexico
5/10/2015  1.43  organic  WestTexNewMexico
5/3/2015  1.51  organic  WestTexNewMexico
4/26/2015  1.92  organic  WestTexNewMexico
4/19/2015  1.6  organic  WestTexNewMexico
4/12/2015  1.66  organic  WestTexNewMexico
4/5/2015  1.8  organic  WestTexNewMexico
3/29/2015  1.77  organic  WestTexNewMexico
3/22/2015  1.84  organic  WestTexNewMexico
3/15/2015  1.82  organic  WestTexNewMexico
3/8/2015  1.59  organic  WestTexNewMexico
3/1/2015  1.64  organic  WestTexNewMexico
2/22/2015  1.71  organic  WestTexNewMexico
2/15/2015  1.7  organic  WestTexNewMexico
2/8/2015  1.66  organic  WestTexNewMexico
2/1/2015  1.77  organic  WestTexNewMexico
1/25/2015  1.63  organic  WestTexNewMexico
1/18/2015  1.71  organic  WestTexNewMexico
1/11/2015  1.69  organic  WestTexNewMexico
1/4/2015  1.64  organic  WestTexNewMexico
12/25/2016  1.93  organic  Albany
12/18/2016  1.86  organic  Albany
12/11/2016  1.9  organic  Albany
12/4/2016  1.97  organic  Albany
11/27/2016  1.97  organic  Albany
11/20/2016  1.93  organic  Albany
11/13/2016  2  organic  Albany
11/6/2016  1.93  organic  Albany
10/30/2016  1.96  organic  Albany
10/23/2016  1.86  organic  Albany
10/16/2016  1.75  organic  Albany
10/9/2016  1.75  organic  Albany
10/2/2016  1.73  organic  Albany
9/25/2016  1.68  organic  Albany
9/18/2016  1.69  organic  Albany
9/11/2016  1.68  organic  Albany
9/4/2016  1.73  organic  Albany
8/28/2016  1.66  organic  Albany
8/21/2016  1.67  organic  Albany
8/14/2016  1.72  organic  Albany
8/7/2016  1.67  organic  Albany
7/31/2016  1.43  organic  Albany
7/24/2016  1.42  organic  Albany
7/17/2016  1.57  organic  Albany
7/10/2016  1.58  organic  Albany
7/3/2016  1.43  organic  Albany
6/26/2016  1.53  organic  Albany
6/19/2016  1.45  organic  Albany
6/12/2016  1.43  organic  Albany
6/5/2016  1.47  organic  Albany
5/29/2016  1.49  organic  Albany
5/22/2016  1.55  organic  Albany
5/15/2016  1.59  organic  Albany
5/8/2016  1.83  organic  Albany
5/1/2016  1.78  organic  Albany
4/24/2016  1.77  organic  Albany
4/17/2016  1.82  organic  Albany
4/10/2016  1.62  organic  Albany
4/3/2016  1.56  organic  Albany
3/27/2016  1.65  organic  Albany
3/20/2016  1.76  organic  Albany
3/13/2016  1.79  organic  Albany
3/6/2016  1.92  organic  Albany
2/28/2016  1.79  organic  Albany
2/21/2016  1.79  organic  Albany
2/14/2016  1.81  organic  Albany
2/7/2016  1.81  organic  Albany
1/31/2016  1.79  organic  Albany
1/24/2016  1.83  organic  Albany
1/17/2016  1.67  organic  Albany
1/10/2016  1.83  organic  Albany
1/3/2016  1.75  organic  Albany
12/25/2016  1.76  organic  Atlanta
12/18/2016  1.19  organic  Atlanta
12/11/2016  1.06  organic  Atlanta
12/4/2016  1.22  organic  Atlanta
11/27/2016  1.41  organic  Atlanta
11/20/2016  1.56  organic  Atlanta
11/13/2016  1.63  organic  Atlanta
11/6/2016  1.64  organic  Atlanta
10/30/2016  2.25  organic  Atlanta
10/23/2016  1.25  organic  Atlanta
10/16/2016  1.15  organic  Atlanta
10/9/2016  1.07  organic  Atlanta
10/2/2016  2.29  organic  Atlanta
9/25/2016  2.02  organic  Atlanta
9/18/2016  1.91  organic  Atlanta
9/11/2016  1.43  organic  Atlanta
9/4/2016  1.38  organic  Atlanta
8/28/2016  1.14  organic  Atlanta
8/21/2016  1.62  organic  Atlanta
8/14/2016  1.58  organic  Atlanta
8/7/2016  1.06  organic  Atlanta
7/31/2016  1.62  organic  Atlanta
7/24/2016  1.91  organic  Atlanta
7/17/2016  1.21  organic  Atlanta
7/10/2016  1.13  organic  Atlanta
7/3/2016  0.85  organic  Atlanta
6/26/2016  0.92  organic  Atlanta
6/19/2016  0.81  organic  Atlanta
6/12/2016  0.97  organic  Atlanta
6/5/2016  1.04  organic  Atlanta
5/29/2016  1.35  organic  Atlanta
5/22/2016  1.27  organic  Atlanta
5/15/2016  1.29  organic  Atlanta
5/8/2016  1.42  organic  Atlanta
5/1/2016  1.25  organic  Atlanta
4/24/2016  1.38  organic  Atlanta
4/17/2016  1.36  organic  Atlanta
4/10/2016  1.5  organic  Atlanta
4/3/2016  1.51  organic  Atlanta
3/27/2016  1.48  organic  Atlanta
3/20/2016  1.44  organic  Atlanta
3/13/2016  1.52  organic  Atlanta
3/6/2016  1.66  organic  Atlanta
2/28/2016  1.78  organic  Atlanta
2/21/2016  1.74  organic  Atlanta
2/14/2016  1.59  organic  Atlanta
2/7/2016  1.72  organic  Atlanta
1/31/2016  1.71  organic  Atlanta
1/24/2016  1.65  organic  Atlanta
1/17/2016  1.84  organic  Atlanta
1/10/2016  1.66  organic  Atlanta
1/3/2016  1.48  organic  Atlanta
12/25/2016  1.83  organic  BaltimoreWashington
12/18/2016  1.86  organic  BaltimoreWashington
12/11/2016  1.97  organic  BaltimoreWashington
12/4/2016  2.15  organic  BaltimoreWashington
11/27/2016  2.17  organic  BaltimoreWashington
11/20/2016  2.03  organic  BaltimoreWashington
11/13/2016  2.2  organic  BaltimoreWashington
11/6/2016  2.28  organic  BaltimoreWashington
10/30/2016  1.85  organic  BaltimoreWashington
10/23/2016  1.81  organic  BaltimoreWashington
10/16/2016  1.95  organic  BaltimoreWashington
10/9/2016  1.87  organic  BaltimoreWashington
10/2/2016  2.15  organic  BaltimoreWashington
9/25/2016  2.06  organic  BaltimoreWashington
9/18/2016  2.06  organic  BaltimoreWashington
9/11/2016  2.14  organic  BaltimoreWashington
9/4/2016  2.03  organic  BaltimoreWashington
8/28/2016  2.05  organic  BaltimoreWashington
8/21/2016  1.77  organic  BaltimoreWashington
8/14/2016  1.76  organic  BaltimoreWashington
8/7/2016  1.87  organic  BaltimoreWashington
7/31/2016  2.02  organic  BaltimoreWashington
7/24/2016  2.08  organic  BaltimoreWashington
7/17/2016  1.98  organic  BaltimoreWashington
7/10/2016  1.96  organic  BaltimoreWashington
7/3/2016  1.99  organic  BaltimoreWashington
6/26/2016  1.89  organic  BaltimoreWashington
6/19/2016  1.75  organic  BaltimoreWashington
6/12/2016  1.73  organic  BaltimoreWashington
6/5/2016  1.75  organic  BaltimoreWashington
5/29/2016  1.7  organic  BaltimoreWashington
5/22/2016  1.87  organic  BaltimoreWashington
5/15/2016  1.7  organic  BaltimoreWashington
5/8/2016  1.52  organic  BaltimoreWashington
5/1/2016  1.77  organic  BaltimoreWashington
4/24/2016  1.65  organic  BaltimoreWashington
4/17/2016  1.49  organic  BaltimoreWashington
4/10/2016  1.73  organic  BaltimoreWashington
4/3/2016  1.71  organic  BaltimoreWashington
3/27/2016  1.65  organic  BaltimoreWashington
3/20/2016  1.61  organic  BaltimoreWashington
3/13/2016  1.54  organic  BaltimoreWashington
3/6/2016  1.41  organic  BaltimoreWashington
2/28/2016  1.62  organic  BaltimoreWashington
2/21/2016  1.54  organic  BaltimoreWashington
2/14/2016  1.82  organic  BaltimoreWashington
2/7/2016  1.66  organic  BaltimoreWashington
1/31/2016  1.47  organic  BaltimoreWashington
1/24/2016  1.58  organic  BaltimoreWashington
1/17/2016  1.59  organic  BaltimoreWashington
1/10/2016  1.37  organic  BaltimoreWashington
1/3/2016  1.56  organic  BaltimoreWashington
12/25/2016  0.77  organic  Boise
12/18/2016  1.14  organic  Boise
12/11/2016  1.52  organic  Boise
12/4/2016  1.48  organic  Boise
11/27/2016  1.38  organic  Boise
11/20/2016  1.46  organic  Boise
11/13/2016  1.92  organic  Boise
11/6/2016  2  organic  Boise
10/30/2016  1.87  organic  Boise
10/23/2016  1.76  organic  Boise
10/16/2016  1.33  organic  Boise
10/9/2016  1.5  organic  Boise
10/2/2016  1.33  organic  Boise
9/25/2016  1.39  organic  Boise
9/18/2016  1.76  organic  Boise
9/11/2016  1.29  organic  Boise
9/4/2016  1.47  organic  Boise
8/28/2016  2.24  organic  Boise
8/21/2016  1.64  organic  Boise
8/14/2016  1.87  organic  Boise
8/7/2016  1.26  organic  Boise
7/31/2016  1.42  organic  Boise
7/24/2016  1.92  organic  Boise
7/17/2016  1.54  organic  Boise
7/10/2016  1.34  organic  Boise
7/3/2016  1.2  organic  Boise
6/26/2016  1.26  organic  Boise
6/19/2016  1.05  organic  Boise
6/12/2016  1.59  organic  Boise
6/5/2016  1.65  organic  Boise
5/29/2016  1.38  organic  Boise
5/22/2016  1.43  organic  Boise
5/15/2016  1.55  organic  Boise
5/8/2016  1.11  organic  Boise
5/1/2016  0.92  organic  Boise
4/24/2016  1.46  organic  Boise
4/17/2016  1.56  organic  Boise
4/10/2016  1  organic  Boise
4/3/2016  1.08  organic  Boise
3/27/2016  1.41  organic  Boise
3/20/2016  0.82  organic  Boise
3/13/2016  0.95  organic  Boise
3/6/2016  1.15  organic  Boise
